id,region,subregion,country,location,lat,lon,month,year,depth,severity_code,bleaching_severity,coral_family,coral_species,percentage_affected,bleaching_duration,mortality_code,mortality,recovery_code,recovery,survey_type,survey_area,water_temperature,other_factors,remarks,source,reference_code,country_code
4389,Australia,Australia and Papua New Guinea,Australia,"Martin Reef, Far Northern Great Barrier Reef",-14.76,145.38,4,2006,2-3m,0,No Bleaching,,,0%,,,,,,Rapid assessment visual surveys,,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase",,AUS
4390,Australia,Australia and Papua New Guinea,Australia,"North Direction, Far Northern Great Barrier Reef",-14.75,145.52,4,2006,2-3m,1,Low,,,2%,,,,,,Rapid assessment visual surveys,,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase",,AUS
4391,Australia,Australia and Papua New Guinea,Australia,"North Direction, Far Northern Great Barrier Reef",-14.75,145.52,4,2006,5-6m,0,No Bleaching,,,0%,,,,,,Rapid assessment visual surveys,,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase",,AUS
4392,Australia,Australia and Papua New Guinea,Australia,"Lizard Island, Far Northern Great Barrier Reef",-14.69,145.47,4,2006,5-6m,0,No Bleaching,,,0%,,,,,,Rapid assessment visual surveys,,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase",,AUS
4393,Australia,Australia and Papua New Guinea,Australia,"Lizard Island, Far Northern Great Barrier Reef",-14.69,145.47,4,2006,2-3m,1,Low,,,7%,,,,,,Rapid assessment visual surveys,,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase",,AUS
4394,Australia,Australia and Papua New Guinea,Australia,"MacGillivray Reef, Far Northern Great Barrier Reef",-14.65,145.49,5,2006,2-3m,1,Low,,,1%,,,,,,Rapid assessment visual surveys,,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase",,AUS
4395,Australia,Australia and Papua New Guinea,Australia,"MacGillivray Reef, Far Northern Great Barrier Reef",-14.65,145.49,5,2006,5-6m,1,Low,,,2%,,,,,,Rapid assessment visual surveys,,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase",,AUS
4396,Australia,Australia and Papua New Guinea,Australia,"No Name Reef, Far Northern Great Barrier Reef",-14.63,145.65,6,2006,2-6m,0,No Bleaching,,,0%,,,,,,Rapid assessment visual surveys,,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase",,AUS
4397,Australia,Australia and Papua New Guinea,Australia,"Yonge Reef, Far Northern Great Barrier Reef",-14.57,145.62,6,2006,2-6m,0,No Bleaching,,,0%,,,,,,Rapid assessment visual surveys,,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase",,AUS
4398,Australia,Australia and Papua New Guinea,Australia,"Carter Reef, Far Northern Great Barrier Reef",-14.53,145.59,6,2006,2-6m,0,No Bleaching,,,0%,,,,,,Rapid assessment visual surveys,,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase",,AUS
4399,Americas,U.S. Caribbean,Florida (USA),"Gulf Stream Reef Boynton Beach, Florida",26.516,-80.033,9,2006,,1,Low,,,5.83%,,,,,,,,84.5F,,"Meandrina meandrites colonies on Gulf Stream Reef Boynton Beach, Florida have been observed to bleach and recover on a predictable annual cycle. Six years of observation (2000 to 2005) has documented this occurrence. The annual onset of bleaching begins within days following the autumnal equinox, suggesting this phenomenon is likely triggered by shortening day length.","Maze Coral  Meandrina meandrites)  Autumnal Bleaching Cycle Gulf Stream Reef, Boynton Beach, Florida website. http://hometown.aol.com/etichscuba/page1.html",,USA_FLO
4400,Pacific,Micronesia,Marshall Islands,Majuro atoll,7.096,171.164,10,2006,2-4 m,1,Low,,"Acropora, Porites and Millepora",5%,,1,Very low mortality,,,,,,,"In early October 2006 on Majuro atoll (RMI), shallow coral bleaching was detected (the first episode since last February), restricted to low-tide exposed colonies (mainly Acropora, zooanthids)  Very low mortality, so far. <br>
 More interesting, in mid-October, partial and total bleaching was seen on massive Porites (cf.
lobata)colonies in the northern lagoon, in 2-4 m depth (5 % of total population; 95% showed no signs of bleaching).  Many tabulate Acropora and Millepora colonies were partially or totally bleached as well.",Dean Jacobson [atolldino@yahoo.com] in Coral list on 28/10/2006,,MHL
4402,Pacific,Micronesia,Guam,"Anae Island, Agat",13.361,144.627,9,2006,1m or less,-1,Severity Unknown,,Pocillopora verrucosa,,,,,,,,,,,"Saw bleaching of Pocillopora verrucosa on the reef crest (1m or less) at Anae Island, Agat, Guam.",Lisa Chau [sirendipity009@yahoo.com] in Coral list on 19/9/2006,,GUM
4403,Pacific,Micronesia,Guam,Pago Bay,13.42,144.784,9,2006,1-2m,-1,Severity Unknown,,,,,,,,,,,,,"Rob Rowan, reported seeing bleaching on the reef crest (1-2m) at Pago Bay (right off the marine lab), Guam.",Lisa Chau [sirendipity009@yahoo.com] in Coral list on 19/9/2006,,GUM
4404,Americas,Eastern Caribbean,St. Lucia,Anse Chastanet Reef,13.51,-61.4,6,2005,0 - 42 meters,3,HIGH,,"Diplorea strigosa, Colpohylia natans Montastraea annularis,
Stephanocoenia intersepts, Montastraea cavermosa, Siderastrea sidera, Madracis mirabilis, Madracis formosa, Acropora palmata, Sea Plumes- Pseudopterogorgia spp., Common Sea Fan- Gorgonia ventalina,
Millepora alicornis, Eusmilia fastigiana, Agaricia lamarcki, Agaricia undata",,,,,,,Reef Check/anecdotal,Approximate survey area is 22ha.,,,"Date of observation: June � November 2005 <br>
Depth of Area bleached: 0 � 42 meters <br>
Reef zone: reef flat and �slope<br>
Percentage of live coral cover in the area: 19% <br>
Coral Species affected: <br>
Diplorea strigosa, Colpohylia natans: 100 % of Coral Population, 60-100% of Colony affected. (Up to now no recovery - 60 to 70% mortality-started as growing black banded white spot in the middle, killing the colony within 1-2 weeks, overgrowing by a thin layer of brown algae) <br>
Montastraea annularis: 95 % of Coral Population, 30-100% of Colony affected.<br>
Stephanocoenia intersepts: 90% Coral Population, 35-90% of Colony affected.<br>
Montastraea cavermosa: 10% Coral Population, 5% of Colony affected. (Started bleaching in September/October but recovered quickly changed to bluish color)<br>
Siderastrea sidera: 50 % Coral Population, 30-90% of Colony affected.<br>
Madracis mirabilis: 10 % Coral Population, 10-30% of Colony affected.<br>
Madracis formosa: 100 % Coral Population, 30-95% of Colony affected. (First species to start
bleaching in June)<br>
Acropora palmata: 20 % Coral Population, 10% of Colony affected. (Bleaching of tips) <br>
Sea Plumes- Pseudopterogorgia spp.: 5 % Coral Population, 100% of Colony affected. <br>
Common Sea Fan- Gorgonia ventalina: 5 % Coral Population, 10% of Colony affected. <br>
Millepora alicornis: 100 % Coral Population, 60-80% of Colony affected. (Started bleaching in June/July)<br>
Eusmilia fastigiana: 10 % Coral Population, 10-40% of Colony affected. <br>
Agaricia lamarcki, Agaricia undata: 5 % Coral Population, 10% of Colony affected. (Still bleached down to 30m, but seem to slowly recover) <br>
The shallow areas seem to be able to cope better with the high temperature than the deeper areas.<br>","Kai Wulf (kai_wulf@mac.com), Soufriere Marine Management Association Inc.
Personal communication to reefbase (2/4/2006)",,LCA
4405,Americas,Mesoamerica,Mexico,"Las Llamaradas, Mahahual",18.70686,-87.70576,5,2005,9.75m,2,Medium,,,36.36363636,,,,,,"SAM MBRS, Transects - line intercept",> 1000m2,,,Number of colonies observed: 22; Number of bleached colonies: 8,"Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",,MEX
4406,Americas,Mesoamerica,Mexico,"Dolphin Bay *, Mahahual",18.72411,-87.69834,5,2005,5.5m,1,Low,,,30.76923077,,,,,,"SAM MBRS, Transects - line intercept",> 1000m2,,,Number of colonies observed: 13; Number of bleached colonies: 4,"Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",,MEX
4407,Americas,Mesoamerica,Mexico,"Las Llamaradas, Mahahual",18.72411,-87.69834,5,2005,4.95m,1,Low,,,18.75,,,,,,"SAM MBRS, Transects - line intercept",> 1000m2,,,"Number of colonies observed: 16
; Number of bleached colonies: 3","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",,MEX
4408,Americas,Mesoamerica,Mexico,"Dolphin Bay *, Mahahual",18.70703,-87.70684,5,2005,5.65m,1,Low,,,16.66666667,,,,,,"SAM MBRS, Transects - line intercept",> 1000m2,,,"Number of colonies observed: 6
; Number of bleached colonies: 1","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",,MEX
4409,Americas,Mesoamerica,Mexico,"Dolphin Bay *, Mahahual",18.70686,-87.70576,5,2005,9.1m,1,Low,,,19.23076923,,,,,,"SAM MBRS, Transects - line intercept",> 1000m2,,,"Number of colonies observed: 26
; Number of bleached colonies: 5","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",,MEX
4410,Americas,Mesoamerica,Mexico,"Las Llamaradas, Mahahual",18.65949,-87.71653,5,2005,10.05m,1,Low,,,5.882352941,,,,,,"SAM MBRS, Transects - line intercept",> 1000m2,,,"Number of colonies observed: 34
; Number of bleached colonies: 2","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",,MEX
4411,Americas,Mesoamerica,Mexico,"Las Llamaradas, Mahahual",18.66717,-87.71423,5,2005,16.05m,1,Low,,,9.302325581,,,,,,"SAM MBRS, Transects - line intercept",> 1000m2,,,"Number of colonies observed: 43
; Number of bleached colonies: 4","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",,MEX
4412,Americas,Mesoamerica,Mexico,"Los Preciosos Ca�ones, Mahahual",18.68731,-87.71051,5,2005,11.9m,1,Low,,,31.81818182,,,,,,"SAM MBRS, Transects - line intercept",> 1000m2,,,"Number of colonies observed: 22
; Number of bleached colonies: 7","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",,MEX
4413,Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.68731,-87.71051,5,2005,11.6m,1,Low,,,23.80952381,,,,,,"SAM MBRS, Transects - line intercept",> 1000m2,,,"Number of colonies observed: 21
; Number of bleached colonies: 5","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",,MEX
4414,Americas,Mesoamerica,Mexico,"Bucaneros, Mahahual",18.724,-87.69676,5,2005,7.75m,1,Low,,,11.76470588,,,,,,"SAM MBRS, Transects - line intercept",> 1000m2,,,"Number of colonies observed: 17
; Number of bleached colonies: 2","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",,MEX
4415,Americas,Mesoamerica,Mexico,"Bucaneros, Mahahual",18.70703,-87.70684,5,2005,5.1m,2,Medium,,,33.33333333,,,,,,"SAM MBRS, Transects - line intercept",> 1000m2,,,"Number of colonies observed: 12
; Number of bleached colonies: 4","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",,MEX
4416,Americas,Mesoamerica,Mexico,"Dolphin Bay *, Mahahual",18.68092,-87.71259,5,2005,9.9m,1,Low,,,26.66666667,,,,,,"SAM MBRS, Transects - line intercept",> 1000m2,,,"Number of colonies observed: 15
; Number of bleached colonies: 4","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",,MEX
4417,Americas,Mesoamerica,Mexico,"Las Llamaradas, Mahahual",18.68084,-87.71415,5,2005,5.8m,0,No Bleaching,,,0,,,,,,"SAM MBRS, Transects - line intercept",> 1000m2,,,"Number of colonies observed: 6
; Number of bleached colonies: 0","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",,MEX
4418,Americas,Mesoamerica,Mexico,"R�o Bermejo, Mahahual",18.68084,-87.71415,5,2005,5.8m,2,Medium,,,33.33333333,,,,,,"SAM MBRS, Transects - line intercept",> 1000m2,,,"Number of colonies observed: 3
; Number of bleached colonies: 1","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",,MEX
4419,Americas,Mesoamerica,Mexico,"R�o Bermejo, Mahahual",18.68092,-87.71259,5,2005,8.95m,2,Medium,,,60,,,,,,"SAM MBRS, Transects - line intercept",> 1000m2,,,"Number of colonies observed: 15
; Number of bleached colonies: 9","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",,MEX
4420,Americas,Mesoamerica,Mexico,"R�o Bermejo, Mahahual",18.74183,-87.6744,5,2005,20.85m,0,No Bleaching,,,0,,,,,,"SAM MBRS, Transects - line intercept",> 1000m2,,,"Number of colonies observed: 1
; Number of bleached colonies: 0","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",,MEX
4421,Americas,Mesoamerica,Mexico,"R�o Bermejo, Mahahual",18.71956,-87.69945,5,2005,9.15m,1,Low,,,25,,,,,,"SAM MBRS, Transects - line intercept",> 1000m2,,,"Number of colonies observed: 32
; Number of bleached colonies: 8","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",,MEX
4422,Americas,Mesoamerica,Mexico,"Faro Viejo, Mahahual",18.71956,-87.69945,5,2005,9.1m,1,Low,,,28,,,,,,"SAM MBRS, Transects - line intercept",> 1000m2,,,"Number of colonies observed: 25
; Number of bleached colonies: 7","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",,MEX
